2006.01.03,01:58,1.187500,1.187700,1.187400,1.187700,0
2006.01.03,01:59,1.187600,1.187700,1.187600,1.187700,0
2006.01.03,02:00,1.187800,1.188200,1.187800,1.187900,0
2006.01.03,02:01,1.188000,1.188000,1.187600,1.187600,0
2006.01.03,02:02,1.187700,1.187700,1.187600,1.187700,0
2006.01.03,02:03,1.187800,1.188000,1.187800,1.188000,0
2006.01.03,02:04,1.188100,1.188300,1.188000,1.188000,0
2006.01.03,02:05,1.187900,1.188400,1.187900,1.188300,0
2006.01.03,02:06,1.188200,1.188300,1.188100,1.188200,0
2006.01.03,02:07,1.188300,1.188500,1.188200,1.188500,0
2006.01.03,02:08,1.188400,1.188400,1.188300,1.188400,0
2006.01.03,02:09,1.188300,1.188300,1.187700,1.187800,0
2006.01.03,02:10,1.187900,1.188300,1.187900,1.188300,0
2006.01.03,02:11,1.188200,1.188500,1.188200,1.188200,0
2006.01.03,02:12,1.188300,1.188400,1.188200,1.188200,0
2006.01.03,02:13,1.188300,1.188400,1.188100,1.188400,0
2006.01.03,02:14,1.188300,1.188700,1.188300,1.188700,0
2006.01.03,02:15,1.188800,1.189100,1.188800,1.188800,0
2006.01.03,02:16,1.188900,1.188900,1.188600,1.188800,0
2006.01.03,02:17,1.188700,1.188800,1.188700,1.188800,0
2006.01.03,02:18,1.188700,1.188700,1.188600,1.188700,0
2006.01.03,02:19,1.188600,1.188600,1.188100,1.188200,0
2006.01.03,02:20,1.188300,1.188300,1.188200,1.188200,0
2006.01.03,02:21,1.188100,1.188200,1.187800,1.188100,0
2006.01.03,02:22,1.188200,1.188200,1.187900,1.187900,0
2006.01.03,02:23,1.187800,1.188400,1.187700,1.188300,0
2006.01.03,02:24,1.188200,1.188200,1.188000,1.188100,0
2006.01.03,02:25,1.188000,1.188300,1.188000,1.188300,0
2006.01.03,02:26,1.188200,1.188300,1.188200,1.188200,0
2006.01.03,02:27,1.188100,1.188200,1.187800,1.187800,0
2006.01.03,02:28,1.187900,1.188000,1.187900,1.188000,0
2006.01.03,02:29,1.187900,1.188100,1.187800,1.188100,0
2006.01.03,02:30,1.188000,1.188300,1.188000,1.188300,0
2006.01.03,02:31,1.188200,1.188200,1.187900,1.187900,0
2006.01.03,02:32,1.187800,1.188100,1.187800,1.188100,0
2006.01.03,02:33,1.188000,1.188000,1.187800,1.187900,0
2006.01.03,02:34,1.187800,1.188000,1.187800,1.188000,0
2006.01.03,02:35,1.187900,1.187900,1.187700,1.187700,0
2006.01.03,02:36,1.187600,1.187600,1.187600,1.187600,0
2006.01.03,02:37,1.187500,1.187700,1.187300,1.187400,0
2006.01.03,02:38,1.187300,1.187400,1.187300,1.187400,0
2006.01.03,02:40,1.187500,1.187500,1.187400,1.187500,0
2006.01.03,02:41,1.187600,1.187700,1.187500,1.187700,0
